Unnamed: 0,status,founded_at,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,isClosed,active_days,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other
5912,1,1999,5.0,125371133.0,1.0,4.0,48.8396952,2.2399123,1,10220.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5913,1,2011,5.0,125371133.0,1.0,1.0,37.3860517,-122.0838511,1,3650.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5919,1,1987,5.0,125371133.0,1.0,4.0,44.8546856,-93.470786,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5920,1,1988,5.0,125371133.0,1.0,1.0,53.2943958,-6.1338666,1,5110.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5923,1,2008,5.0,125371133.0,1.0,4.0,40.8559314,-73.20066870000001,1,4015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5924,1,2002,5.0,125371133.0,2.0,11.0,37.4529598,-122.1817252,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5926,1,2001,5.0,125371133.0,1.0,1.0,55.864237,-4.251806,1,7665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5929,1,2010,5.0,125371133.0,1.0,3.0,53.5510846,9.9936819,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5930,1,2011,5.0,125371133.0,1.0,5.0,40.744679,-73.94854240000001,1,8395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5931,1,2011,5.0,125371133.0,1.0,5.0,53.5510846,9.9936819,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5932,1,2009,5.0,125371133.0,1.0,4.0,41.1579438,-8.6291053,1,4380.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5937,1,2008,5.0,125371133.0,1.0,3.0,41.8781136,-87.62979820000001,1,3285.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5939,1,2002,5.0,125371133.0,1.0,2.0,37.2295733,-80.4139393,1,5840.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5940,1,2010,5.0,125371133.0,1.0,5.0,37.7799273,-121.9780153,1,4380.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5941,1,2011,5.0,125371133.0,2.0,2.0,54.978252000000005,-1.61778,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5944,2,2005,5.0,37000000.0,3.0,31.0,40.7127753,-74.0059728,0,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5951,1,2002,4.0,36100000.0,2.0,22.0,37.4852152,-122.2363548,1,5840.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5953,1,2011,5.0,125371133.0,1.0,4.0,34.0522342,-118.24368490000002,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5958,1,2004,5.0,125371133.0,1.0,1.0,41.8781136,-87.62979820000001,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5963,1,2011,5.0,125371133.0,1.0,4.0,37.4529598,-122.1817252,1,6205.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5967,1,1998,5.0,125371133.0,1.0,4.0,52.31938,-104.8207025,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5968,1,1999,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,1,4745.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5970,1,2013,5.0,125371133.0,3.0,5.0,37.7749295,-122.4194155,1,4015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5973,1,2008,4.0,31572684.0,1.0,4.0,40.7127753,-74.0059728,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5976,1,2004,5.0,125371133.0,2.0,4.0,39.9525839,-75.1652215,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5980,1,2010,5.0,125371133.0,1.0,2.0,-22.9068467,-43.1728965,1,5840.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5991,1,2008,5.0,125371133.0,2.0,4.0,-45.8787605,170.5027976,1,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6003,1,2010,5.0,125371133.0,1.0,3.0,49.47741,8.44518,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6007,1,2012,5.0,125371133.0,1.0,5.0,51.5073509,-0.1277583,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6008,1,2009,5.0,125371133.0,1.0,1.0,-38.0054771,-57.5426106,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6009,1,2007,5.0,125371133.0,1.0,1.0,50.8503463,4.3517211,1,4380.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6016,1,2009,5.0,125371133.0,1.0,4.0,48.712858,2.490967,1,8030.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6018,1,2003,5.0,125371133.0,1.0,2.0,33.494170399999994,-111.9260519,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6019,1,2011,5.0,125371133.0,1.0,4.0,39.9525839,-75.1652215,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6020,2,2011,5.0,125371133.0,1.0,4.0,40.6781784,-73.94415790000001,0,3650.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6026,1,2010,5.0,125371133.0,1.0,1.0,36.1352495,-80.2763425,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6029,1,2006,5.0,125371133.0,1.0,2.0,52.486243,-1.890401,1,6205.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6031,1,2004,5.0,125371133.0,1.0,1.0,53.567519,-2.021075,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6036,1,2008,5.0,125371133.0,1.0,4.0,53.4807593,-2.2426305,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6037,1,2010,5.0,125371133.0,2.0,3.0,37.7749295,-122.4194155,1,38690.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6038,1,2011,5.0,125371133.0,1.0,1.0,42.3600825,-71.0588801,1,6935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6044,1,2006,5.0,125371133.0,1.0,4.0,34.0736204,-118.4003563,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6046,1,1962,5.0,125371133.0,1.0,2.0,50.8004646,-1.9830004,1,4745.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6052,1,2011,5.0,125371133.0,1.0,4.0,40.1105875,-88.2072697,1,5475.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6067,1,2011,5.0,125371133.0,1.0,4.0,52.5200066,13.404954,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6074,1,2008,5.0,125371133.0,1.0,4.0,32.8406946,-83.6324022,1,8395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6075,1,2005,5.0,125371133.0,1.0,4.0,38.979222,-94.772516,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6076,1,2010,5.0,125371133.0,1.0,4.0,28.5355161,77.3910265,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6077,1,2011,5.0,125371133.0,1.0,2.0,34.0522342,-118.24368490000002,1,3285.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6087,1,2011,5.0,125371133.0,1.0,4.0,52.5200066,13.404954,1,14600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6089,1,2006,5.0,125371133.0,2.0,22.0,33.7489954,-84.3879824,1,6935.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6093,1,2005,5.0,125371133.0,1.0,1.0,23.810332,90.4125181,1,3650.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6098,1,2000,5.0,125371133.0,1.0,3.0,51.5073509,-0.1277583,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6103,1,2011,5.0,125371133.0,1.0,2.0,34.1545306,-99.2650804,1,5475.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6104,3,2010,5.0,125371133.0,1.0,4.0,51.5073509,-0.1277583,0,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6105,2,2006,5.0,125371133.0,1.0,4.0,43.653226,-79.3831843,0,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6107,1,2010,5.0,125371133.0,1.0,4.0,38.5185486,-80.6958375,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6108,1,2011,5.0,125371133.0,1.0,1.0,39.9611755,-82.9987942,1,4380.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6109,1,2010,5.0,125371133.0,1.0,4.0,42.8864468,-78.8783689,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6115,2,1991,5.0,125371133.0,1.0,4.0,27.950575,-82.4571776,0,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6121,1,2011,5.0,125371133.0,1.0,4.0,43.653226,-79.3831843,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6125,1,2010,5.0,125371133.0,1.0,1.0,28.5383355,-81.3792365,1,2920.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6127,1,2009,5.0,125371133.0,2.0,1.0,22.3771304,114.1974398,1,3650.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6131,1,2012,5.0,125371133.0,1.0,2.0,49.282729100000005,-123.1207375,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6134,1,2010,5.0,125371133.0,1.0,1.0,39.9041999,116.4073963,1,8030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6142,1,1996,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6146,1,2001,5.0,125371133.0,1.0,2.0,38.984652,-77.09470920000001,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6158,1,1996,5.0,125371133.0,1.0,6.0,13.0826802,80.2707184,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6160,1,2010,5.0,118237738.0,1.0,12.0,37.4852152,-122.2363548,1,3650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6163,1,2005,5.0,125371133.0,2.0,4.0,40.6781784,-73.94415790000001,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6164,1,2002,5.0,125371133.0,1.0,3.0,37.4418834,-122.1430195,1,6570.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6166,1,2003,5.0,125371133.0,1.0,5.0,30.267153000000004,-97.7430608,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6177,1,2011,5.0,125371133.0,1.0,1.0,48.1351253,11.581980499999998,1,4745.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6179,1,2010,5.0,125371133.0,1.0,3.0,31.2303904,121.4737021,1,3285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6180,1,2011,5.0,125371133.0,1.0,3.0,51.5073509,-0.1277583,1,2920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6189,1,2009,5.0,125371133.0,1.0,2.0,47.497912,19.040235,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6191,1,1993,5.0,125371133.0,1.0,2.0,34.151749200000005,-118.52142820000002,1,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6196,1,2011,5.0,125371133.0,1.0,2.0,43.653226,-79.3831843,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6201,1,2007,5.0,125371133.0,1.0,1.0,40.2968979,-111.69464750000002,1,5475.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6203,1,2010,5.0,125371133.0,1.0,2.0,44.4267674,26.1025384,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6208,1,2011,5.0,125371133.0,1.0,3.0,41.0534302,-73.53873409999999,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6210,1,2005,5.0,125371133.0,1.0,4.0,36.6530529,-121.7981153,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6213,1,2010,5.0,125371133.0,1.0,4.0,40.1164204,-88.2433829,1,4015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6216,1,2009,5.0,125371133.0,1.0,1.0,34.9248667,-81.02507840000001,1,8395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6219,1,2010,5.0,125371133.0,1.0,2.0,31.2303904,121.4737021,1,4745.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6221,1,2008,5.0,125371133.0,1.0,1.0,49.282729100000005,-123.1207375,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6223,2,1999,5.0,125371133.0,1.0,1.0,41.8781136,-87.62979820000001,0,9490.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6234,1,2008,5.0,125371133.0,1.0,1.0,45.6066487,-73.712409,1,3285.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6236,1,2009,5.0,125371133.0,1.0,1.0,28.6139391,77.20902120000001,1,4015.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6237,1,2010,5.0,125371133.0,1.0,4.0,47.0104529,28.8638102,1,6205.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6239,1,2011,5.0,125371133.0,1.0,4.0,42.0883603,-87.9806265,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6240,1,2010,5.0,125371133.0,1.0,4.0,41.0082376,28.9783589,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6242,1,2011,5.0,125371133.0,1.0,3.0,50.0755381,14.4378005,1,3285.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6255,1,2002,5.0,125371133.0,1.0,2.0,40.8257625,-96.6851982,1,8395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6258,1,1996,5.0,125371133.0,1.0,1.0,34.1489719,-118.451357,1,3650.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6265,1,2006,4.0,107764700.0,2.0,19.0,60.16985570000001,24.9383791,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6268,1,2000,5.0,125371133.0,1.0,5.0,33.6845673,-117.82650490000002,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6270,1,2010,5.0,125371133.0,1.0,1.0,4.1559658,9.2632243,1,5475.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6271,1,2011,5.0,125371133.0,1.0,1.0,28.7040592,77.1024902,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6273,1,2011,5.0,125371133.0,1.0,2.0,-33.8688197,151.2092955,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6285,1,2010,5.0,125371133.0,1.0,3.0,65.01208879999999,25.4650772,1,4380.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6289,1,2012,5.0,125371133.0,2.0,5.0,32.715738,-117.1610838,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6292,2,2009,5.0,125371133.0,1.0,3.0,21.3069444,-157.8583333,0,3650.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6295,1,2007,5.0,125371133.0,1.0,4.0,42.4733688,-83.2218731,1,4745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6304,1,2010,5.0,125371133.0,1.0,4.0,34.4042459,-118.56823020000002,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6305,1,2000,5.0,125371133.0,1.0,4.0,40.7520097,-80.3192295,1,4380.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6308,1,2000,5.0,125371133.0,1.0,2.0,-33.83965,151.20541,1,4015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6314,1,2005,5.0,125371133.0,1.0,4.0,45.4642035,9.189982,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6317,1,1988,5.0,125371133.0,1.0,4.0,39.082519700000006,-94.5823061,1,4380.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6327,1,2008,5.0,125371133.0,1.0,1.0,41.902783500000005,12.4963655,1,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6328,1,2003,5.0,125371133.0,1.0,1.0,40.572603,-74.4926541,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6332,1,2011,5.0,125371133.0,1.0,2.0,55.755826,37.6172999,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6335,1,2009,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6336,1,1912,5.0,125371133.0,1.0,4.0,53.20123340000001,5.7999133,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6337,1,1998,5.0,125371133.0,1.0,4.0,43.0417746,-76.1318097,1,3650.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6340,1,2008,5.0,125371133.0,1.0,4.0,33.7489954,-84.3879824,1,7300.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6341,1,1997,5.0,125371133.0,1.0,1.0,37.665978,-77.5063739,1,3650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6344,1,2011,5.0,125371133.0,1.0,4.0,51.5073509,-0.1277583,1,6935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6351,1,1993,5.0,125371133.0,1.0,4.0,56.94964870000001,24.1051865,1,8395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6354,1,2001,5.0,125371133.0,1.0,4.0,35.76271989999999,-95.3588014,1,7665.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6356,1,2010,5.0,125371133.0,1.0,4.0,12.9715987,77.5945627,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6359,1,2008,5.0,125371133.0,1.0,4.0,51.5073509,-0.1277583,1,7665.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6361,1,2009,5.0,125371133.0,1.0,2.0,47.2282763,-93.4891022,1,4745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6364,1,2001,5.0,125371133.0,1.0,2.0,39.0997265,-94.5785667,1,3285.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6371,1,1976,5.0,125371133.0,1.0,2.0,46.56531629999999,-66.46191639999999,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6372,2,2002,5.0,125371133.0,1.0,4.0,51.5073509,-0.1277583,0,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6376,1,2003,5.0,125371133.0,1.0,2.0,39.7392358,-104.990251,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6382,1,2011,5.0,125371133.0,1.0,1.0,41.8781136,-87.62979820000001,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6385,1,2000,5.0,125371133.0,1.0,4.0,43.58904520000001,-79.6441198,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6386,1,2011,5.0,125371133.0,1.0,2.0,44.977753,-93.2650108,1,3650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6387,1,2011,5.0,125371133.0,1.0,4.0,12.9715987,77.5945627,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6391,1,2010,5.0,125371133.0,1.0,4.0,34.2257255,-77.9447102,1,10220.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6392,1,2008,5.0,125371133.0,1.0,3.0,52.205337,0.121817,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6394,1,2011,5.0,125371133.0,1.0,2.0,38.440429,-122.7140548,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6396,1,2008,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,1,2190.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6399,1,2008,5.0,125371133.0,1.0,4.0,53.0711149,-3.8080783,1,3285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6403,1,2002,5.0,125371133.0,1.0,4.0,44.889686600000005,-93.3499489,1,4380.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6405,1,2000,5.0,125371133.0,1.0,1.0,19.0759837,72.87765590000001,1,7665.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6406,1,2007,5.0,125371133.0,1.0,4.0,34.8526176,-82.3940104,1,4745.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6410,2,2007,5.0,125371133.0,1.0,2.0,40.7607793,-111.89104740000002,0,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
